QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20181,03645414,37,0,1,,A,,A,,A,,A,,A,,A,30,D,200,D,,A,,A,,A,,A,,A
20181,03645424,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645444,70,0,1,,A,,A,,A,,A,,A,25,D,,A,150,D,,A,,A,,A,,A,,A
20181,03645454,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645464,23,0,1,,A,,A,,A,45,D,,A,,A,24,D,50,D,,A,,A,,A,,A,,A
20181,03645484,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645574,29,0,1,,A,,A,,A,,A,,A,,A,,A,107,D,,A,,A,,A,,A,,A
20181,03645594,14,0,1,,A,,A,,A,,A,75,D,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03645604,16,0,1,,A,,A,,A,100,D,50,D,,A,,A,35,D,,A,,A,,A,420,D,,A
20181,03645624,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645644,22,0,1,12,D,,A,,A,156,D,108,D,,A,,A,,A,,A,,A,,A,180,D,,A
20181,03645654,38,0,1,,A,,A,,A,,A,,A,180,D,,A,120,D,,A,,A,,A,,A,,A
20181,03645664,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645674,11,0,1,,A,,A,,A,,A,10,D,,A,105,D,,A,,A,,A,,A,60,D,,A
20181,03645684,46,0,1,,A,,A,,A,,A,,A,,A,,A,328,D,,A,,A,,A,,A,,A
20181,03645714,34,0,1,,A,,A,,A,,A,,A,23,D,,A,450,D,,A,,A,,A,,A,,A
20181,03645744,39,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03645774,39,0,1,,A,,A,,A,,A,240,D,,A,108,D,115,D,,A,,A,,A,,A,,A
20181,03645794,30,0,1,,A,,A,,A,,A,16,D,,A,,A,40,D,,A,,A,,A,,A,,A
20181,03645814,44,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20181,03645844,55,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03645864,25,0,1,,A,,A,,A,,A,24,D,,A,,A,25,D,,A,,A,,A,,A,,A
20181,03645884,35,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A
20181,03645904,46,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20181,03645914,32,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20181,03645944,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646014,39,0,1,70,D,,A,,A,,A,230,D,,A,,A,158,D,,A,,A,,A,60,D,,A
20181,03646024,80,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20181,03646044,39,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03646054,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646094,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646114,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646124,20,0,1,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646164,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646174,79,0,1,,A,,A,,A,77,D,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20181,03646184,41,0,1,,A,,A,,A,,A,,A,,A,,A,375,D,,A,,A,,A,,A,,A
20181,03646224,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646234,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646254,39,0,1,,A,,A,,A,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A
20181,03646264,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646314,19,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03646374,48,0,1,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,690,D,,A
20181,03646384,73,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,208,D,,A
20181,03646394,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646404,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646424,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A
20181,03646444,39,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20181,03646454,43,0,1,10,D,,A,,A,,A,50,D,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03646474,22,0,1,17,D,,A,,A,,A,43,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646494,39,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20181,03646554,82,0,1,,A,,A,,A,,A,,A,25,D,9,D,60,D,,A,,A,,A,,A,,A
20181,03646564,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A
20181,03646574,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646614,45,0,1,,A,,A,,A,40,D,,A,,A,75,D,200,D,,A,,A,,A,,A,,A
20181,03646664,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A
20181,03646674,52,0,1,,A,,A,80,D,,A,,A,60,D,,A,36,D,,A,,A,,A,,A,,A
20181,03646694,28,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03646704,27,0,1,,A,,A,,A,,A,,A,30,D,,A,84,D,,A,,A,,A,,A,,A
20181,03646714,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646734,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,,A
20181,03646764,33,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03646774,26,0,1,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646804,23,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03646814,56,0,1,,A,,A,,A,,A,,A,40,D,,A,200,D,,A,,A,,A,,A,,A
20181,03646824,45,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03646834,34,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A
20181,03646844,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646854,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646894,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646904,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646914,43,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20181,03646924,32,0,1,,A,,A,,A,50,D,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20181,03646934,26,0,1,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03646944,59,0,1,,A,,A,,A,88,D,,A,45,D,24,D,65,D,,A,,A,,A,,A,,A
20181,03646954,36,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20181,03646964,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647024,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647044,27,0,1,,A,,A,,A,,A,,A,600,D,,A,180,D,,A,,A,,A,,A,,A
20181,03647064,52,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20181,03647074,90,0,1,,A,,A,,A,,A,,A,94,D,,A,545,D,,A,,A,,A,60,D,,A
20181,03647114,32,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20181,03647134,35,0,1,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647144,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,195,D,,A
20181,03647184,13,0,1,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647204,33,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A
20181,03647214,7,0,1,,A,,A,,A,,A,120,D,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03647224,80,0,1,,A,,A,,A,,A,,A,68,D,,A,300,D,,A,,A,,A,,A,,A
20181,03647244,13,0,1,,A,,A,,A,,A,15,D,,A,30,D,,A,,A,,A,,A,,A,,A
20181,03647264,21,0,1,,A,,A,60,F,,A,,A,120,D,,A,10,D,,A,,A,,A,,A,,A
20181,03647274,58,0,1,,A,,A,,A,,A,,A,90,D,,A,260,D,,A,,A,,A,,A,,A
20181,03647284,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647294,33,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03647314,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647324,24,0,1,,A,,A,,A,,A,84,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647344,30,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20181,03647424,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647494,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647504,88,0,1,,A,,A,,A,,A,,A,,A,18,D,35,D,,A,,A,,A,,A,,A
20181,03647524,46,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03647544,19,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20181,03647554,19,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647584,28,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03647594,54,0,1,,A,,A,,A,,A,,A,180,D,,A,300,D,,A,,A,,A,,A,,A
20181,03647614,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647654,39,0,1,,A,,A,,A,30,D,,A,15,D,,A,250,D,,A,,A,,A,,A,,A
20181,03647664,38,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20181,03647674,27,0,1,3,D,,A,,A,,A,57,D,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03647684,23,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A
20181,03647714,45,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03647734,45,0,1,,A,,A,,A,,A,,A,25,D,30,D,60,D,,A,,A,,A,,A,,A
20181,03647744,44,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20181,03647764,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647774,37,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20181,03647794,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647814,51,0,1,,A,,A,,A,105,F,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03647824,38,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647844,72,0,1,,A,,A,,A,,A,,A,60,D,,A,300,D,,A,,A,,A,,A,,A
20181,03647854,24,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20181,03647864,46,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20181,03647874,43,0,1,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,,A,,A,,A
20181,03647884,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647904,37,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20181,03647914,41,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03647934,47,0,1,,A,,A,,A,,A,,A,75,D,,A,250,D,,A,,A,,A,,A,,A
20181,03647974,44,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20181,03647984,77,0,1,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A
20181,03648004,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648024,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648044,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648054,32,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03648064,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648084,57,0,1,,A,,A,,A,,A,,A,150,D,,A,500,D,,A,,A,,A,,A,,A
20181,03648104,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648144,81,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03648154,28,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03648184,52,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03648194,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648204,54,0,1,,A,,A,,A,,A,,A,,A,,A,58,D,,A,,A,,A,,A,,A
20181,03648224,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648244,40,0,1,,A,,A,,A,,A,,A,,A,108,D,30,D,,A,,A,,A,,A,,A
20181,03648264,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648314,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648344,25,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20181,03648364,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648414,29,0,1,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A
20181,03648424,49,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20181,03648434,27,0,1,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648444,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648484,59,0,1,,A,,A,,A,,A,,A,310,D,,A,250,D,,A,,A,,A,,A,,A
20181,03648494,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648504,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648534,44,0,1,,A,,A,64,D,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03648564,43,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20181,03648594,14,0,1,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,90,D,,A
20181,03648624,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648664,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648674,74,0,1,,A,,A,,A,,A,,A,,A,66,D,85,D,,A,,A,,A,,A,,A
20181,03648684,15,0,1,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A
20181,03648724,35,0,1,,A,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648734,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648764,24,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A
20181,03648794,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648854,21,0,1,,A,,A,,A,40,D,60,D,,A,60,D,20,D,,A,,A,,A,,A,,A
20181,03648884,39,0,1,,A,,A,,A,,A,120,D,,A,,A,300,D,,A,,A,,A,,A,,A
20181,03648934,56,0,1,,A,,A,,A,300,F,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20181,03648944,72,0,1,,A,,A,,A,,A,,A,,A,33,D,16,D,,A,,A,,A,,A,,A
20181,03648974,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648984,34,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03649024,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649034,25,0,1,34,D,,A,,A,,A,86,D,,A,,A,65,D,,A,,A,,A,,A,,A
20181,03649044,13,0,1,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649054,89,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20181,03649064,29,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03649074,26,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03649084,45,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20181,03649094,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649134,31,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20181,03649174,66,0,1,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A
20181,03649214,64,0,1,,A,,A,,A,,A,,A,120,D,,A,370,D,,A,,A,,A,,A,,A
20181,03649224,22,0,1,,A,,A,,A,120,D,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20181,03649284,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649294,23,0,1,,A,,A,,A,,A,,A,,A,9,D,,A,,A,,A,,A,,A,,A
20181,03649304,8,0,1,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,130,D,,A
20181,03649324,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649334,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649354,78,0,1,,A,,A,,A,,A,,A,500,D,,A,250,D,,A,,A,,A,,A,,A
20181,03649374,37,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20181,03649524,81,0,1,,A,,A,10,D,,A,,A,,A,117,D,200,D,,A,,A,,A,,A,,A
20181,03649544,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649564,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649574,38,0,1,,A,,A,,A,,A,,A,,A,,A,27,D,,A,,A,,A,,A,,A
20181,03649584,20,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03649644,48,0,1,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649664,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649684,31,0,1,,A,,A,,A,,A,60,D,80,D,,A,230,D,,A,,A,,A,,A,,A
20181,03649704,36,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03649714,21,0,1,,A,,A,,A,,A,7,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649724,21,0,1,,A,,A,,A,,A,100,D,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03649744,28,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03649774,71,0,1,,A,,A,,A,,A,,A,30,D,,A,500,D,,A,,A,,A,,A,,A
20181,03649794,14,0,1,,A,,A,,A,,A,100,D,,A,,A,90,D,,A,,A,,A,,A,,A
20181,03649804,25,0,1,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649824,47,0,1,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649834,63,0,1,,A,,A,,A,,A,,A,,A,9,D,270,D,,A,,A,,A,,A,,A
20181,03649854,24,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20181,03649864,88,0,1,,A,,A,,A,,A,,A,,A,,A,95,D,,A,,A,,A,,A,,A
20181,03649884,11,0,1,,A,,A,,A,,A,65,D,,A,,A,20,D,,A,,A,,A,96,D,,A
20181,03649904,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649924,26,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,225,D,,A
20181,03649934,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03649954,54,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20181,03649964,32,0,1,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650014,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650024,39,0,1,64,D,,A,,A,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650034,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A
20181,03650054,27,0,1,,A,,A,,A,,A,5,D,,A,,A,16,D,,A,,A,,A,,A,,A
20181,03650114,53,0,1,,A,,A,,A,,A,90,D,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03650134,44,0,1,,A,,A,,A,,A,,A,,A,9,D,,A,,A,,A,,A,,A,,A
20181,03650144,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650154,21,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20181,03650184,60,0,1,2,D,5,D,,A,,A,8,D,20,D,90,F,142,D,,A,,A,,A,,A,,A
20181,03650194,46,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20181,03650214,27,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20181,03650244,49,0,1,,A,,A,40,D,,A,,A,,A,,A,136,D,,A,,A,,A,,A,,A
20181,03650264,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650314,20,0,1,,A,,A,,A,,A,,A,40,D,,A,260,D,,A,,A,,A,,A,,A
20181,03650354,35,0,1,,A,,A,,A,75,D,,A,,A,45,D,60,D,,A,,A,,A,,A,2,D
20181,03650364,28,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20181,03650374,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650384,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650394,59,0,1,,A,,A,,A,300,D,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03650414,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650464,60,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20181,03650514,49,0,1,,A,500,D,16,D,,A,,A,100,D,,A,1500,D,,A,,A,,A,,A,,A
20181,03650524,20,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20181,03650534,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650544,30,0,1,,A,,A,,A,20,D,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20181,03650554,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650564,62,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20181,03650604,39,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20181,03650614,78,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20181,03650644,30,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20181,03650684,10,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650724,13,0,1,6,D,,A,,A,25,D,18,D,,A,,A,,A,,A,,A,,A,39,D,,A
20181,03650744,79,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20181,03650754,51,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20181,03650784,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650794,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650834,28,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20181,03650844,27,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20181,03650854,26,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20181,03650914,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650934,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650944,48,0,1,,A,,A,,A,,A,,A,,A,,A,95,D,,A,,A,,A,,A,,A
20181,03650954,36,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20181,03651004,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03651034,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03651044,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03651084,33,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
